U01-Q1001-QuangBT2::,"Từ cuối thế kỷ XIX, chủ nghĩa tư bản đã chuyển sang giai đoạn gì?
Select one:
a. Cạnh tranh tự do.
b. Độc quyền.
c. Phát xít hoá.
d. chủ nghĩa tư bản nhà nước.
",@,,$$
U01-Q1002-QuangBT2::,"Cuối thế kỷ XIX mâu thuẫn giữa chủ nghĩa thực dân với ai ngày càng gay gắt?
Select one:
a. Chủ nghĩa cộng sản.
b. Chủ nghĩa phát xít.
c. Các dân tộc thuộc địa.
d. Chủ nghĩa dân tộc.
",@,,$$
U01-Q1003-QuangBT2::,"Tuyên ngôn của Đảng Cộng sản (1848) xác định: những người cộng sản hiểu rõ những điều kiện, tiến trình và:
Select one:
a. Kết quả của phong trào vô sản.
b. Chất lượng của giai cấp vô sản.
c. Chất lượng của phong trào vô sản.
d. Chất lượng của mạng vô sản.
",@,,$$
U01-Q1004-QuangBT2::,"Với thắng lợi của Cách mạng Tháng Mười, chủ nghĩa Mác – Lênin:
Select one:
a. Đã được thử thách, trưởng thành.
b. Đã thắng lợi trên thực tế.
c. Đã trở thành vô dịch.
d. Từ lý luận đã trở thành hiện thực.
",@,,$$
U01-Q1005-QuangBT2::,"Đặc điểm nổi bật của giai cấp công nhân so với giai cấp tư sản dân tộc Việt Nam Việt Nam trong thời kỳ Pháp xâm lược là:
Select one:
a. Tinh thần yêu nước cao.
b. Ra đời sau.
c. Tinh thần chống Pháp cao.
d. Ra đời trước.
",@,,$$
U01-Q1006-QuangBT2::,"Căn cứ nào để đánh giá giai cấp tư sản Việt Nam trong thời kỳ chưa có Đảng Cộng sản không đủ điều kiện để lãnh đạo cuộc cách mạng dân tộc, dân chủ đi đến thành công?
Select one:
a. Số lượng và trình độ chính trị.
b. Thế lực kinh tế và địa vị chính trị.
c. Quan hệ sản xuất thống trị.
d. Trình độ giác ngộ cách mạng.
",@,,$$
U01-Q1008-QuangBT2::,"Mâu thuẫn giữa toàn thể nhân dân Việt Nam với thực dân Pháp xâm lược là mâu thuẫn gì?
Select one:
a. Sâu sắc nhất.
b. Cơ bản nhất.
c. Cơ bản, chủ yếu.
d. Quan trọng nhất.
",@,,$$
U01-Q1009-QuangBT2::,"Sự thất bại của các phòng trào yêu nước theo lập trường quốc gia tư sản ở Việt Nam đầu thế kỷ XX đã phản ánh yếu tố nào (?) yếu kém của giai cấp này trong tiến trình cách mạng dân tộc.
Select one:
a. Địa vị kinh tế và chính trị.
b. Trình độ tổ chức.
c. Trình độ chính trị.
d. Địa vị lãnh đạo và thứ bậc.
",@,,$$
U01-Q1010-QuangBT2::,"Hồ Chí Minh tìm hiểu Cách mạng Tháng Mười Nga đã kết luận: Trong thế giới bây giờ chỉ có cách mệnh Nga là đã thành công, và thành công đến nơi, nghĩa là dân chúng được hưởng:
Select one:
a. Hạnh phúc, tự do, bình đẳng.
b. Đầy đủ tự do, bình đẳng.
c. Tự do, sung sướng.
d. No đủ, hạnh phúc.
",@,,$$
U01-Q1011-QuangBT2::,"Nguyễn Ái Quốc đến Quảng Châu. Tháng 6 - 1925, người thành lập Hội:
Select one:
a. Đông dương độc lập đồng minh.
b. Đông Dương cách mạng thanh niên.
c. Việt Nam độc lập đồng minh.
d. Việt Nam cách mạng thanh niên.
",@,,$$
U01-Q1012-QuangBT2::,"Đường cách mệnh đã chuẩn bị về tư tưởng chính trị cho việc thành lập Đảng Cộng sản Việt Nam, đề cập những vấn đề cơ bản của một:
Select one:
a. Đường lối cách mạng.
b. Chủ nghĩa cách mạng.
c. Xã hội mới.
d. Cương lĩnh chính trị.
",@,,$$
U01-Q1013-QuangBT2::,"Tuyên ngôn của Đảng Cộng sản (1848) xác định, giai cấp công nhân phải đồng thời giải phóng cho các tầng lớp nhân dân lao động khác trong xã hội thì mới:
Select one:
a. Giải phóng được các dân tộc.
b. Tiến lên chủ nghĩa xã hội được.
c. Tiến lên chủ nghĩa cộng sản được.
d. Giải phóng được giai cấp mình.
",@,,$$
U01-Q1014-QuangBT2::,"Kể từ khi chủ nghĩa Mác - Lênin được truyền bá vào Việt Nam, phong trào yêu nước và phong trào công nhân phát triển mạnh mẽ theo khuynh hướng nào (?), dẫn tới sự ra đời của các tổ chức cộng sản ở Việt Nam?
Select one:
a. Dân tộc cách mạng.
b. Dân tộc dân chủ.
c. Cách mạng vô sản.
d. Cách mạng xã hội chủ nghĩa.
",@,,$$
U01-Q1015-QuangBT2::,"Yếu tố nào (?) đã mở đầu một thời đại mới “thời đại cách mạng chống đế quốc, thời đại giải phóng dân tộc”?
Select one:
a. Sơ thảo luận cương của Lênin 1920.
b. Cách mạng Tháng Mười.
c. Tuyên ngôn của Đảng cộng sản.
d. Cách mạng Tháng Tám.
",@,,$$
U01-Q1016-QuangBT2::,"Theo Nguyễn Ái Quốc, cách mệnh Nga dạy cho chúng ta rằng muốn cách mệnh thành công thì phải thực hiện:
Select one:
a. Công, nông, trí thức làm gốc.
b. Đoàn kết thống nhất.
c. Dân chúng công nông làm gốc.
d. Đại đoàn kết dân tộc.
",@,,$$
U01-Q1017-QuangBT2::,"Chỉ ra phương hướng đấu tranh giải phóng các dân tộc thuộc địa, mở ra con đường giải phóng các dân tộc bị áp bức trên lập trường cách mạng vô sản là ai?
Select one:
a. Lênin.
b. Hồ Chí Minh.
c. Ph.Ăngghen.
d. C.Mác.
",@,,$$
U01-Q1018-QuangBT2::,"Nguyễn Ái Quốc còn nhấn mạnh vai trò của Quốc tế Cộng sản đối với cách mạng Việt Nam là An Nam muốn cách mệnh thành công, thì tất phải nhờ:
Select one:
a. Đệ nhị quốc tế.
b. Lãnh đạo của Quốc tế.
c. Quốc tế cộng sản.
d. Đệ tam quốc tế.
",@,,$$
U01-Q1019-QuangBT2::,"Chia Việt Nam ra thành ba xứ và thực hiện ở mỗi kỳ một chế độ cai trị riêng, thực dân Pháp câu kết với bộ phận nào (?) trong việc bóc lột kinh tế và áp bức chính trị đối với nhân dân Việt Nam.
Select one:
a. Giai cấp địa chủ.
b. Tư sản Việt Nam.
c. Giai cấp tư sản.
d. Đại địa chủ.
",@,,$$
U01-Q1020-QuangBT2::,"Nguyễn Ái Quốc đã vạch rõ tội ác của chế độ cai trị thực dân ở Đông Dương là, chúng tôi không những bị áp bức và bóc lột, mà còn bị hành hạ và đầu độc một cách thê thảm… chúng tôi phải sống trong cảnh ngu dốt tối tăm vì chúng tôi không có:
Select one:
a. Tư liệu sản xuất.
b. Quyền tự do học tập.
c. Tự do, dân chủ.
d. Độc lập tự do.
",@,,$$
U01-Q1021-QuangBT2::,"Giai cấp địa chủ câu kết với thực dân Pháp tăng cường bóc lột, áp bức nông dân cho nên, trong giai cấp này, lòng yêu nước:
Select one:
a. Đã bị phai nhạt.
b. Không còn sâu đậm.
c. Đã bị biến dạng.
d. Chỉ có trong một bộ phận.
",@,,$$
U01-Q1022-QuangBT2::,"Trước sự xâm lược của thực dân Pháp cuối thế kỉ XIX, đầu thế kỷ XX, phong trào đấu tranh giải phóng dân tộc theo khuynh hướng nào diễn ra mạnh mẽ?
Select one:
a. Phong kiến và tư sản.
b. Dân chủ nhân dân.
c. Dân tộc tư sản.
d. Tư sản.
",@,,$$
U01-Q1024-QuangBT2::,"Phong trào yêu nước cuối thế kỉ XIX đầu thế kỉ XX đều thất bại trở thành một trong những nhân tố:
Select one or more:
a. Cho sự ra đời của Đảng.
b. Tích cực.
c. Thắng lợi cách mạng tháng 8.
d. Thành công của cách mạng.
",@,,$$
U01-Q1025-QuangBT2::,"Tại Đại hội Đảng Xã hội Pháp (12-1920) Nguyễn Ái Quốc tán thành gia nhập Quốc tế Cộng sản và tham gia thành lập Đảng Cộng sản Pháp. Sự kiện này đánh dấu Người đã từ:
Select one:
a. Người thuộc địa thành cộng sản.
b. Công nhân thành Đảng viên.
c. Yêu nước thành người cộng sản.
d. Người Việt Nam thành cộng sản.
",@,,$$
U01-Q1026-QuangBT2::,"Từ năm nào (?) Nguyễn Ái Quốc đã xúc tiến truyền bá chủ nghĩa Mác - Lênin, vạch phương hướng chiến lược cách mạng Việt Nam và chuẩn bị điều kiện để thành lập Đảng Cộng sản Việt Nam?
Select one:
a. 1920.
b. 1936.
c. 1925.
d. 1930.
",@,,$$
U01-Q1027-QuangBT2::,"Từ năm 1925 - 1927, tổ chức nào (?) đã mở các lớp huấn luyện chính trị cho cán bộ cách mạng Việt Nam, xây dựng được nhiều cơ sở ở các trung tâm kinh tế, chính trị trong nước?
Select one:
a. Hội Việt Nam cách mạng thanh niên.
b. Đông Dương Cộng sản Đảng.
c. Đảng Tân Việt.
d. Đông Dương Cộng sản Liên đoàn.
",@,,$$
U01-Q1028-QuangBT2::,"Nhằm truyền bá chủ nghĩa Mác – Lênin trước khi thành lập Đảng (từ năm 1925 – 1927), cùng với đào tạo cán bộ, Nguyễn Ái Quốc đã tổ chức ra các tờ báo Thanh niên, Công nông, Lính cách mệnh và:
Select one:
a. Tiền phong.
b. Người lao động.
c. Người cùng khổ.
d. Nhân đạo.
",@,,$$
U01-Q1029-QuangBT2::,"Các cuộc đấu tranh của công nhân Việt Nam trong những năm 1926-1929 mang tính chất gì?
Select one:
a. Cách mạng triệt để.
b. Chính trị rõ rệt.
c. Cách mạng nửa vời.
d. Bạo động.
",@,,$$
U01-Q1030-QuangBT2::,"Ba tổ chức Đảng tiền thân của Đảng Cộng sản Việt Nam đều giương cao ngọn cờ chống đế quốc, phong kiến, xây dựng chủ nghĩa cộng sản Việt Nam. Một trong những đặc điểm của ba tổ chức là:
Select one:
a. Thống nhất, đoàn kết.
b. Hoạt động phân tán, chia rẽ.
c. Hoạt động phân tán, đoàn kết.
d. Đoàn kết xuôi chiều.
",@,,$$
U01-Q1031-QuangBT2::,"Nguyễn Ái Quốc chủ trì Hội nghị hợp nhất Đảng, tại Hương Cảng để thảo luận đề nghị của Nguyễn Ái Quốc gồm năm điểm lớn và định tên Đảng là:
Select one:
a. Đảng Lao động Việt Nam.
b. Đảng Cộng sản Việt Nam.
c. Đảng Cộng sản Đông Dương.
d. Đảng Dân chủ Việt Nam.
",@,,$$
U01-Q1032-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng Cộng sản Việt Nam xác định phương hướng chiến lược của cách mạng để đi tới:
Select one:
a. Giành độc lập, dân chủ.
b. Xã hội cộng sản.
c. Xây dựng xã hội mới.
d. Giành độc lập dân tộc.
",@,,$$
U01-Q1033-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng xác định nhiệm vụ của cách mạng Việt Nam “Về chính trị” là gì (?) để làm cho nước Việt Nam được hoàn toàn độc lập?
Select one or more:
a. Đánh đổ bọn phong kiến.
b. Giành độc lập, dân chủ.
c. Đánh đổ đế quốc chủ nghĩa Pháp.
d. Đánh đổ chủ nghĩa tư bản.
",@,,$$
U01-Q1034-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng xác định nhiệm vụ của cách mạng Việt Nam “Về chính trị”, làm cho nước Việt Nam được hoàn toàn độc lập để lập:
Select one or more:
a. Quân đội công nông.
b. Chính phủ công nông binh.
c. Nhà nước dân chủ nhân dân.
d. Chính phủ hợp hiến.
",@,,$$
U01-Q1036-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng có xác định nhiệm vụ “về kinh tế” là chia cho dân cày nghèo những ruộng đất đã tịch thu của:
Select one:
a. Bọn địa chủ, phong kiến.
b. Bọn đế quốc chủ nghĩa.
c. Việt gian, phản động.
d. Bọn địa chủ.
",@,,$$
U01-Q1037-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng xác định về lực lượng cách mạng, Đảng phải thu phục cho được ai (?) và phải dựa vào ai (?) để làm cách mạng?
Select one:
a. Đại bộ phận dân cày.
b. Hạng dân cày nghèo.
c. Địa chủ, phong kiến.
d. Thực dân, phong kiến.
e. Công, nông, binh.
",@,,$$
U01-Q1038-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng xác định về lực lượng cách mạng để làm cách mạng gì (?), đánh đổ bọn nào?
Select one or more:
a. Cách mạng tư sản.
b. Thổ địa cách mạng.
c. Đại địa chủ và phong kiến.
d. Thực dân, phong kiến.
",@,,$$
U01-Q1039-QuangBT2::,"Cương lĩnh chính trị đầu tiên của Đảng xác định, giai cấp vô sản là lực lượng lãnh đạo Việt Nam. Trong khi liên lạc với các giai cấp phải rất cẩn thận, không khi nào nhượng bộ một chút lợi ích của ai (?) mà đi vào con đường thỏa hiệp?
Select one:
a. Công nông.
b. Nông dân.
c. Đất nước.
d. Dân tộc.
",@,,$$
U01-Q1040-QuangBT2::,"Đặc điểm nổi bật của giai cấp công nhân Việt Nam là… vừa lớn lên nó đã sớm tiếp thụ ánh sáng cách mạng của:
Select one:
a. Chủ nghĩa Mác – Lênin.
b. Tôn Trung Sơn.
c. Cách mạng Tháng 10 Nga.
d. Cách mạng dân chủ tư sản.
",@,,$$
U01-Q1041-QuangBT2::,"Giai cấp công nhân Việt Nam có quan hệ trực tiếp và chặt chẽ với giai cấp nông dân vì họ:
Select one:
a. Cùng nghèo khổ.
b. Xuất thân từ giai cấp nông dân.
c. Cùng chung kẻ thù.
d. Cùng bị thực dân Pháp bóc lột.
",@,,$$
U01-Q1042-QuangBT2::,"Về mặt phương pháp, tầng lớp sĩ phu lãnh đạo phong trào giải phóng dân tộc đầu thế kỉ XX có một bộ phận chủ trương bằng biện pháp:
Select one:
a. Hoà giải.
b. Hiệp thương.
c. Bạo động.
d. Thương lượng.
",@,,$$
U01-Q1043-QuangBT2::,"Về mặt phương pháp, tầng lớp sĩ phu lãnh đạo phong trào giải phóng dân tộc đầu thế kỉ XX có một bộ phận chủ trương bằng biện pháp:
Select one:
a. Thương lượng.
b. Hiệp thương.
c. Cải cách.
d. Dân chủ.
",@,,$$
U01-Q1044-QuangBT2::,"Quá trình Nguyễn Ái Quốc chuẩn bị các điều kiện thành lập Đảng được thực hiện từ 1920 bằng việc Người tích cực truyền bá chủ nghĩa Mác-Lênin vào Việt Nam thông qua:
Select one or more:
a. Diễn thuyết.
b. Sách, báo.
c. Phương tiện thông tin.
d. Đào tạo cán bộ.
",@,,$$
U01-Q1045-QuangBT2::,"Trong tác phẩm Đường cách mệnh, Nguyễn Ái Quốc xác định, Đảng muốn vững thì phải có:
Select one:
a. Đoàn kết công, nông, trí.
b. Liên minh công nông.
c. Đại đoàn kết.
d. Chủ nghĩa làm cốt.
",@,,$$
U02-Q1001-QuangBT2::,"Luận cương tháng 10-1930 đã chỉ ra ở Việt Nam mâu thuẫn giai cấp diễn ra gay gắt giữa một bên là địa chủ phong kiến và tư bản đế quốc với một bên là thợ thuyền, dân cày và:
Select one:
a. Nhân dân lao động.
b. Những người lao động.
c. Các phần tử lao khổ.
d. Công nhân, nông dân.
",@,,$$
U02-Q1003-QuangBT2::,"Luận cương tháng 10-1930 cho rằng tiểu tư sản trí thức thì có xu hướng quốc gia chủ nghĩa và hăng hái tham gia chống đế quốc:
Select one:
a. Không ngừng.
b. Đến cùng.
c. Trong thời kỳ đầu.
d. Triệt để.
",@,,$$
U02-Q1004-QuangBT2::,"Luận cương tháng 10-1930  cho là sự lãnh đạo của Đảng Cộng sản là điều kiện thế nào (?) cho thắng lợi của cách mạng?
Select one:
a. Cần thiết.
b. Rất quan trọng.
c. Cốt yếu.
d. Quan trọng.
",@,,$$
U02-Q1005-QuangBT2::,"So với nhiệm vụ chống phong kiến, Luận cương tháng 10-1930 đã đặt nhiệm vụ chống đế quốc:
Select one:
a. Là trọng tâm.
b. Không lên hàng đầu.
c. Cao hơn.
d. Thấp hơn.
",@,,$$
U02-Q1006-QuangBT2::,"Phong trào cách mạng 1930-1931 thất bại nhưng thành quả lớn nhất của mà quân thù không thể xoá bỏ được là đem lại cho quần chúng, trước hết là công- nông lòng tự tin ở sức lực của cách mạng, của ai (?) dưới sự lãnh đạo của Đảng?
Select one:
a. Bản thân mình.
b. Giai cấp công nhân.
c. Giai cấp nông dân.
d. Người lao động.
",@,,$$
U02-Q1007-QuangBT2::,"Thành công của Đại hội đại biểu Đảng lần thứ nhất ở Ma Cao (Trung Quốc) tháng 3-1935 khẳng định trong thực tế phong trào cách mạng và hệ thống tổ chức Đảng đã được:
Select one:
a. Khôi phục.
b. Phát triển mạnh.
c. Phát triển.
d. Củng cố tốt.
",@,,$$
U02-Q1009-QuangBT2::,"Đại hội VII Quốc tế Cộng sản họp tại Mátxcơva (7- 1935) xác định, đối với các nước thuộc địa và nửa thuộc địa thì vấn đề lập mặt trận gì (?) có tầm quan trọng đặc biệt?
Select one:
a. Cứu quốc.
b. Việt Minh chống đế quốc.
c. Thống nhất chống đế quốc.
",@,,$$
U02-Q1012-QuangBT2::,"Từ khi Chiến tranh thế giới lần thứ hai bùng nổ, Ban Chấp hành Trung ương Đảng đã so sánh nhiệm vụ giải phóng dân tộc với nhiệm vụ chống phong kiến, đã quyết định đưa nhiệm vụ giải phóng dân tộc:
Select one:
a. Lên ngang hàng.
b. Lên hàng đầu.
c. Là cơ bản.
d. Xuống thứ yếu.
",@,,$$
U02-Q1013-QuangBT2::,"Khi Chiến tranh thế giới lần thứ hai bùng nổ, Ban Chấp hành Trung ương Đảng đã thay khẩu hiệu cũ bằng chia cho dân cày nghèo ruộng đất tịch thu của:
Select one:
a. Địa chủ và đế quốc.
b. Đế quốc và Việt gian.
c. Đế quốc và phong kiến.
d. Thực dân, phong kiến.
",@,,$$
U02-Q1014-QuangBT2::,"Phương hướng chiến lược của cách mạng Đông Dương được Luận cương chỉ rõ sẽ tiếp tục “phát triển, bỏ qua thời kỳ tư bổn mà tranh đấu thẳng lên con đường xã hội chủ nghĩa” sau khi cách mạng nào thắng lợi?
Select one:
a. Dân chủ tư sản.
b. Tư sản dân tộc.
c. Tư sản.
d. Tư sản dân quyền.
",@,,$$
U02-Q1015-QuangBT2::,"Luận cương tháng 10-1930 nêu lên, đánh đổ phong kiến, thực hành cách mạng ruộng đất triệt để và đánh đổ đế quốc chủ nghĩa Pháp, giành lấy độc lập hoàn toàn cho:
Select one:
a. Nhân dân lao động.
b. Nhân dân.
c. Đông Dương.
d. Việt Nam.
",@,,$$
U02-Q1016-QuangBT2::,"Luận cương tháng 10-1930 xác định giai cấp nào là động lực chính của cách mạng:
Select one:
a. Vô sản.
b. Nông dân.
c. Công, nông ,trí thức.
d. Công, nông.
",@,,$$
U02-Q1017-QuangBT2::,"Luận cương tháng 10-1930 xác định về phương pháp cách mạng để đạt được mục tiêu cơ bản của cuộc cách mạng thì phải ra sức chuẩn bị cho quần chúng về con đường:
Select one:
a. Bạo lực chính trị.
b. Đấu tranh quân sự.
c. Bạo động chính trị.
d. Võ trang bạo động.
",@,,$$
U02-Q1019-QuangBT2::,"Đại hội đại biểu Đảng lần thứ nhất ở Ma Cao tháng 3-1935 đã đề ra ba nhiệm vụ trước mắt trong đó có nhiệm vụ:
Select one:
a. Đánh đổ đế quốc.
b. Giải phóng dân tộc.
c. Đánh đổ đế quốc phong kiến.
d. Củng cố và phát triển Đảng.
",@,,$$
U02-Q1020-QuangBT2::,"Đại hội VII Quốc tế Cộng sản họp tại Mátxcơva (7- 1935) xác định, đối với các nước thuộc địa và nửa thuộc địa, đề chống đế quốc thì vấn đề tầm quan trọng đặc biệt là:
Select one:
a. Vấn đề ruộng đất.
b. Đoàn kết đấu tranh.
c. Lập Mặt trận thống nhất.
d. Giải phóng dân tộc.
",@,,$$
U02-Q1021-QuangBT2::,"Trong những năm 1936 – 1939 Đảng ta xác định kẻ thù trước mắt và nguy hại nhất của nhân dân Đông Dương là bè lũ tay sai của chúng và bọn:
Select one:
a. Phản động thuộc địa.
b. Thực dân Pháp.
c. Đế quốc Pháp.
d. Phát xít.
",@,,$$
U02-Q1023-QuangBT2::,"Trong những năm 1936 – 1939 Ban chấp hành Trung ương xác định phải dùng các hình thức tổ chức và đấu tranh:
Select one:
a. Công khai.
b. Quân sự.
c. Công khai, nửa công khai.
d. Bí mật.
",@,,$$
U02-Q1026-QuangBT2::,"Từ khi đại chiến thế giới lần thứ 2 nổ ra, để đoàn kết, tập hợp lực lượng cách mạng nhằm mục tiêu giải phóng dân tộc, Ban Chấp hành Trung ương đã quyết định thành lập Mặt trận:
Select one:
a. Dân chủ Đông Dương.
b. Dân chủ Việt Nam.
c. Phản đế.
d. Việt Minh.
",@,,$$
U02-Q1027-QuangBT2::,"Ban Thường vụ Trung ương trong Chỉ thị Nhật Pháp bắn nhau và hành động của chúng ta đã nhận định cuộc đảo chính của Nhật lật đổ Pháp để độc chiếm Đông Dương đã tạo ra điều kiện khởi nghĩa:
Select one:
a. Đã chín muồi.
b. Chưa thực sự chín muồi.
c. Thực sự chín muồi.
d. Tới mức chín muồi.
",@,,$$
U02-Q1028-QuangBT2::,"Ban Thường vụ Trung ương trong Chỉ thị Nhật Pháp bắn nhau và hành động của chúng ta đã quyết định phương châm đấu tranh lúc này là phát động:
Select one:
a. Đấu tranh vũ trang.
b. Toàn dân khởi nghĩa.
c. Chiến tranh nhân dân.
d. Chiến tranh du kích.
",@,,$$
U02-Q1030-QuangBT2::,"Hội nghị quân sự cách mạng Bắc Kỳ được triệu tập (15-4-1945) đã thống nhất các lực lượng vũ trang thành:
Select one:
a. Việt Nam giải phóng quân.
b. Việt Nam tuyên truyền giải phóng quân.
c. Quân đội nhân dân.
d. Quân chủ lực.
",@,,$$
U02-Q1031-QuangBT2::,"Từ ngày 14 đến 31-10-1930, Ban Chấp hành Trung ương Đảng ta đã họp Hội nghị lần thứ mấy? ở đâu?
Select one or more:
a. Lần thứ nhất.
b. Lần thứ 2.
c. Hương Cảng.
d. Pác Bó, Cao Bằng.
",@,,$$
U02-Q1033-QuangBT2::,"Trong Hội nghị lần thứ nhất (10-1930), Ban Chấp hành Trung ương Đảng ta đã đề ra hai nhiệm vụ, trong đó có nhiệm vụ:
Select one or more:
a. Đánh đổ phong kiến.
b. Xây dựng quốc phòng đi đôi với phát triển kinh tế.
c. Xây dựng quốc phòng toàn dân vững mạnh.
d. Thực hành cách mạng ruộng đất triệt để.
",@,,$$
U02-Q1034-QuangBT2::,"Trong Hội nghị lần thứ nhất (10-1930), Ban Chấp hành Trung ương Đảng ta đã đề ra hai nhiệm vụ, trong đó có nhiệm vụ:
Select one or more:
a. Đánh đổ đế quốc chủ nghĩa Pháp.
b. Xây dựng  nền kinh tế vững mạnh.
c. Xây dựng nền quốc phòng công, nông, binh.
d. Làm cho Đông Dương hoàn toàn độc lập.
",@,,$$
U02-Q1035-QuangBT2::,"Trong Hội nghị lần thứ nhất (10-1930), Ban Chấp hành Trung ương Đảng ta đã phân tích về lực lượng cách mạng, trong đó đánh giá nông dân thế nào?
Select one or more:
a. Động lực mạnh của cách mạng.
b. Lực lượng đông đảo nhất.
c. Kiên quyết, triệt để cách mạng.
d. Cách mạng nhất.
",@,,$$
U02-Q1037-QuangBT2::,"Vừa mới ra đời, Đảng trở thành đội tiên phong lãnh đạo cách mạng, phát động được một phong trào cách mạng rộng lớn, mà đỉnh cao là ?
Select one:
a. Chống pháp ở Ngệ An.
b. Đình công Chợ Lớn.
c. Xô viết Nghệ Tĩnh.
d. Xô viết Nghệ An.
",@,,$$
U02-Q1038-QuangBT2::,"Đại hội VII Quốc tế Cộng sản họp tại Mátxcơva (7- 1935) xác định, nhiệm vụ trước mắt của giai cấp công nhân và nhân dân lao động thế giới là gì?
Select one or more:
a. Chống chủ nghĩa phátxít.
b. Giành chính quyền, bảo vệ độc lập chủ quyền.
c. Giải phóng đất nước.
d. Bảo vệ dân chủ và hoà bình.
e. Đấu tranh lật đổ chủ nghĩa tư bản.
",@,,$$
U02-Q1039-QuangBT2::,"Đại hội VII Quốc tế Cộng sản họp tại Mátxcơva (7- 1935) xác định, đối với các nước thuộc địa và nửa thuộc địa thì vấn đề gì có tầm quan trọng đặc biệt?
Select one:
a. Đoàn kết giai cấp vô sản.
b. Lập mặt trận thống nhất chống đế quốc.
c. Chống chủ nghĩa đế quốc.
d. Đoàn kết toàn dân.
",@,,$$
U02-Q1040-QuangBT2::,"Vào những năm 1929-1933, bọn cầm quyền, phản động ở Đông Dương vẫn ra sức bóc lột, bóp nghẹt mọi mọi quyền tự do, dân chủ làm cho các giai cấp và tầng lớp tuy có quyền lợi khác nhau, đều có nguyện vọng chung trước mắt là gì?
Select one or more:
a. Đánh đuổi phản động thực dân Pháp.
b. Đấu tranh đòi quyền sống, quyền tự do.
c. Lật đổ ách thống trị cuat thực dân Pháp.
d. Đấu tranh đòi dân chủ, cơm áo và hoà bình.
",@,,$$
U02-Q1041-QuangBT2::,"Đại hội VII Quốc tế Cộng sản họp tại Mátxcơva (7- 1935) xác định, đối với các nước thuộc địa và nửa thuộc địa thì vấn đề lập mặt trận gì (?) có tầm quan trọng đặc biệt?
Select one:
a. Việt Minh chống đế quốc.
b. Dân chủ.
c. Thống nhất chống đế quốc.
d. Cứu quốc.
",@,,$$
U02-Q1043-QuangBT2::,"Nghị quyết tách Đảng Cộng sản Đông Dương thành ba đảng cách mạng để lãnh đạo cuộc kháng chiến của ba dân tộc là vào lúc nào?
Select one:
a. Tháng11-1953.
b. Đại hội II của Đảng.
c. 19-12-1946.
d. Tháng 12-1951.
",@,,$$
U02-Q1044-QuangBT2::,"Hai nhiệm vụ chiến lược của cách mạng Việt Nam (ở miền Bắc và ở miền Nam) được Trung ương Đảng ta xác định khi nào?
Select one:
a. Ngày 10-9-1960.
b. Hội nghị thứ 15.
c. Hội nghị thứ 13.
d. Hội nghị thứ 14.
",@,,$$
U02-Q1046-QuangBT2::,"Hai nhiệm vụ chiến lược của cách mạng Việt Nam (ở miền Bắc và ở miền Nam) được Trung ương Đảng ta xác định là:
Select one or more:
a. Cách mạng xã hội chủ nghĩa và điền địa ở miền Bắc.
b. Cách mạng dân chủ tự do ở miền Nam.
c. Cách mạng xã hội chủ nghĩa ở miền Bắc.
d. Cách mạng dân chủ nhân dân ở miền Bắc.
e. Cách mạng dân tộc dân chủ nhân dân ở miền Nam.
",@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$
,,@,,$$